domain,email_user,status,message,raw_response
karyamu.my.id,anita.685ramadhan,SUCCESS,Email berhasil dibuat,"{""data"":""anita.685ramadhan+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,anita.701utami,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""anita.701utami+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,anita.703wicaksono,SUCCESS,Email berhasil dibuat,"{""data"":""anita.703wicaksono+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,anita.739firmansyah,SUCCESS,Email berhasil dibuat,"{""data"":""anita.739firmansyah+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,anita.953utami,SUCCESS,Email berhasil dibuat,"{""data"":""anita.953utami+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,arif.341utami,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""arif.341utami+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,arif.369hartono,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""arif.369hartono+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,arif.451ginting,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""arif.451ginting+karyamu.my.id"",""errors"":null}"
karyamu.my.id,arif.462yulianti,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""arif.462yulianti+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,arif.482kurniawan,SUCCESS,Email berhasil dibuat,"{""data"":""arif.482kurniawan+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,arif.485wicaksono,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""arif.485wicaksono+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,arif.530situmorang,SUCCESS,Email berhasil dibuat,"{""data"":""arif.530situmorang+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,arif.607hartono,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""arif.607hartono+karyamu.my.id""}"
karyamu.my.id,arif.877handayani,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""arif.877handayani+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,arif.886tanjung,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""arif.886tanjung+karyamu.my.id""}"
karyamu.my.id,arif.915susanto,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""arif.915susanto+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,arif.990wijaya,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""arif.990wijaya+karyamu.my.id""}"
karyamu.my.id,arif.994hartono,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""arif.994hartono+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,asep.189ginting,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""asep.189ginting+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,asep.223susanto,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""asep.223susanto+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,asep.274siahaan,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""asep.274siahaan+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,asep.368handayani,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""asep.368handayani+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,asep.417simanjuntak,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""asep.417simanjuntak+karyamu.my.id"",""errors"":null}"
karyamu.my.id,asep.456pranata,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""asep.456pranata+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,asep.522simanjuntak,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""asep.522simanjuntak+karyamu.my.id"",""errors"":null}"
karyamu.my.id,asep.531cahyani,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""asep.531cahyani+karyamu.my.id"",""errors"":null}"
karyamu.my.id,asep.550iskandar,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""asep.550iskandar+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,asep.586syahputra,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""asep.586syahputra+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,asep.623prasetyo,SUCCESS,Email berhasil dibuat,"{""data"":""asep.623prasetyo+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,asep.642halim,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""asep.642halim+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,asep.674lubis,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""asep.674lubis+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,asep.676wijaya,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""asep.676wijaya+karyamu.my.id"",""errors"":null}"
karyamu.my.id,asep.782harahap,SUCCESS,Email berhasil dibuat,"{""data"":""asep.782harahap+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,asep.826handayani,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""asep.826handayani+karyamu.my.id""}"
karyamu.my.id,asep.835ginting,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""asep.835ginting+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,asep.878safitri,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""asep.878safitri+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,asep.917kusuma,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""asep.917kusuma+karyamu.my.id""}"
karyamu.my.id,asep.963pratama,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""asep.963pratama+karyamu.my.id""}"
karyamu.my.id,ayu.150purnomo,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""ayu.150purnomo+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,ayu.264siahaan,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""ayu.264siahaan+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,ayu.296nugroho,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""ayu.296nugroho+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,ayu.304santoso,SUCCESS,Email berhasil dibuat,"{""data"":""ayu.304santoso+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,ayu.385ginting,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""ayu.385ginting+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,ayu.397wicaksono,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""ayu.397wicaksono+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,ayu.459sihombing,SUCCESS,Email berhasil dibuat,"{""data"":""ayu.459sihombing+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,ayu.504cahyani,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""ayu.504cahyani+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,ayu.551wijaya,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""ayu.551wijaya+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,ayu.645pranata,SUCCESS,Email berhasil dibuat,"{""data"":""ayu.645pranata+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,ayu.732hartono,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""ayu.732hartono+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,ayu.802pranata,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""ayu.802pranata+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,ayu.823prasetyo,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""ayu.823prasetyo+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,bagus.113simanjuntak,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""bagus.113simanjuntak+karyamu.my.id"",""errors"":null}"
karyamu.my.id,bagus.339sihombing,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bagus.339sihombing+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bagus.426utami,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""bagus.426utami+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,bagus.450hutapea,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bagus.450hutapea+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bagus.467handayani,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bagus.467handayani+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bagus.573ginting,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bagus.573ginting+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bagus.596iskandar,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""data"":""bagus.596iskandar+karyamu.my.id"",""errors"":null,""metadata"":{},""status"":1,""messages"":[""""]}"
karyamu.my.id,bagus.636nasution,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""bagus.636nasution+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,bagus.648puspita,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""bagus.648puspita+karyamu.my.id""}"
karyamu.my.id,bagus.758permana,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bagus.758permana+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bagus.800panjaitan,SUCCESS,Email berhasil dibuat,"{""data"":""bagus.800panjaitan+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bagus.839wibowo,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""bagus.839wibowo+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,bambang.110wibowo,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.110wibowo+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bambang.191cahyani,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.191cahyani+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bambang.203kurniawan,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.203kurniawan+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bambang.217permana,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""bambang.217permana+karyamu.my.id"",""errors"":null}"
karyamu.my.id,bambang.227wijaya,SUCCESS,Email berhasil dibuat,"{""warnings"":null,""errors"":null,""data"":""bambang.227wijaya+karyamu.my.id"",""metadata"":{},""messages"":[""""],""status"":1}"
karyamu.my.id,bambang.230siahaan,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""bambang.230siahaan+karyamu.my.id"",""errors"":null}"
karyamu.my.id,bambang.257siahaan,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""bambang.257siahaan+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,bambang.376nasution,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.376nasution+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bambang.469handayani,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""bambang.469handayani+karyamu.my.id"",""errors"":null,""warnings"":null}"
karyamu.my.id,bambang.573hartono,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""bambang.573hartono+karyamu.my.id""}"
karyamu.my.id,bambang.673anggraini,SUCCESS,Email berhasil dibuat,"{""messages"":[""""],""status"":1,""metadata"":{},""errors"":null,""data"":""bambang.673anggraini+karyamu.my.id"",""warnings"":null}"
karyamu.my.id,bambang.698puspita,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.698puspita+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bambang.735siregar,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""status"":1,""messages"":[""""],""warnings"":null,""data"":""bambang.735siregar+karyamu.my.id"",""errors"":null}"
karyamu.my.id,bambang.850hidayat,SUCCESS,Email berhasil dibuat,"{""metadata"":{},""messages"":[""""],""status"":1,""warnings"":null,""errors"":null,""data"":""bambang.850hidayat+karyamu.my.id""}"
karyamu.my.id,bambang.883hidayat,SUCCESS,Email berhasil dibuat,"{""errors"":null,""data"":""bambang.883hidayat+karyamu.my.id"",""warnings"":null,""messages"":[""""],""status"":1,""metadata"":{}}"
karyamu.my.id,bambang.975suryani,SUCCESS,Email berhasil dibuat,"{""data"":""bambang.975suryani+karyamu.my.id"",""errors"":null,""warnings"":null,""status"":1,""messages"":[""""],""metadata"":{}}"
karyamu.my.id,bayu.171pranata,SUCCESS,Email berhasil dibuat,"{""status"":1,""messages"":[""""],""metadata"":{},""data"":""bayu.171pranata+karyamu.my.id"",""errors"":null,""warnings"":null}"
